Entity,Code,Year,Coal (% of total),Nuclear (Rate),Natural gas (Rate),Oil (Rate),Hydroelectric (Rate),Other renewables (excluding hydro) (Rate)
Australia,AUS,2015,62.8716168006469,0,20.7954779685741,2.6950641361049,5.29618354500626,8.34165754966783
Austria,AUT,1960,13.8647843543582,0,8.29555757026292,4.28053360963606,73.5591244657428,0
Austria,AUT,1961,17.3759742669801,0,7.92403810466411,5.4064085116912,69.2935791166646,0
Austria,AUT,1962,16.6647358665431,0,7.92400370713624,8.31209453197405,67.0991658943466,0
Austria,AUT,1963,17.7020895187945,0,8.0779788247157,10.5484286594589,63.671502997031,0
Austria,AUT,1964,16.8425814234017,0,7.35323683152392,11.9119420989144,63.89223964616,0
Austria,AUT,1965,12.0446641039722,0,6.12300933552993,10.012813472451,71.8195130880469,0
Austria,AUT,1966,12.4665278191015,0,7.28099630212097,7.8208016321673,72.4316742466103,0
Austria,AUT,1967,12.5497347480106,0,6.44893899204244,8.93567639257294,72.065649867374,0
Austria,AUT,1968,13.0179381036862,0,6.81647940074906,9.84821604573231,70.3173664498324,0
Austria,AUT,1969,15.5863185902132,0,10.1877916168588,11.3523310068253,62.8735587861026,0
Austria,AUT,1970,9.7237269772481,0,12.4187432286024,7.02871072589382,70.2193932827736,0.609425785482124
Austria,AUT,1971,13.119636905184,0,16.2506205233671,12.3005460605631,57.5030139706404,0.826182540245373
Austria,AUT,1972,11.5367329299914,0,15.104580812446,14.6343993085566,57.9948141745895,0.729472774416595
Austria,AUT,1973,10.315047224738,0,14.3194462414284,14.0639151248544,60.6482080476129,0.653383361366283
Austria,AUT,1974,10.0434066756474,0,13.7105223768897,9.19024098188894,66.4182008681335,0.637629097440503
Austria,AUT,1975,8.00961841238943,0,13.0106203303467,11.1613660435691,67.1943434574757,0.624051756219048
Austria,AUT,1976,10.4466900155021,0,15.8982603203766,15.4561635184016,57.4697134983062,0.729172647413447
Austria,AUT,1977,6.65720102871839,0,15.0235747963995,11.9133090441492,65.6745606515216,0.731354479211316
Austria,AUT,1978,6.64861852058285,0,14.3615468322849,13.1618759455371,65.0264086843432,0.801550017251904
Austria,AUT,1979,5.91337662014578,0,11.9536283802274,12.6501977759534,68.6593526880115,0.823444535661865
Austria,AUT,1980,7.02163461538462,0,9.19230769230769,13.9567307692308,69.0504807692308,0.778846153846154
Austria,AUT,1981,10.3228708043365,0,7.95341570799602,7.49893481039625,73.0175637930218,1.18354400416607
Austria,AUT,1982,9.01621877589677,0,9.80939978690659,6.85923996685214,73.1525985557002,1.12465964247662
Austria,AUT,1983,10.0709997140951,0,8.15067187648909,7.43114457257219,72.9200419327171,1.33184027446869
Austria,AUT,1984,11.3049948395459,0,11.2425893478626,6.17094304298778,69.2916976693949,1.93217003096272
Austria,AUT,1985,10.9277124959993,0,11.3506469754469,4.78716108088336,70.7306478898999,2.1352475881304
Austria,AUT,1986,9.34352047661278,0,11.5833276485436,5.32323714669032,70.7574413898174,2.90606453373354
Austria,AUT,1987,9.92191273546933,0,11.3991305747867,4.26259861535985,72.5144904202222,1.81532764450169
Austria,AUT,1988,8.27223826040001,0,11.8652516147791,3.2150200419531,74.3649920039876,2.17449998961557
Austria,AUT,1989,9.76502898992981,0,13.2987488556607,2.82778964500051,71.7872037432611,2.24595666768386
Austria,AUT,1990,14.2121064589419,0,15.6625283998702,3.81369685167154,63.917964946446,2.28416098669263
Austria,AUT,1991,15.5158326856778,0,14.8801339152269,4.44391303481397,62.659173790877,2.40330005380522
Austria,AUT,1992,10.1944372134003,0,13.292216504135,3.98285908808747,69.7811329822383,2.61519053244959
Austria,AUT,1993,7.28037219442876,0,13.2175741176929,5.31622900079812,71.4527651787974,2.6143154698176
Austria,AUT,1994,7.49937633129282,0,16.585749649786,4.99894456064938,68.5229606033275,2.27974899733262
Austria,AUT,1995,9.37511326978144,0,16.1513646743267,3.83667403675378,67.1771358149987,3.32922541592664
Austria,AUT,1996,11.6007764960615,0,17.5551573524471,3.60062716989585,63.8668010602158,2.93799230970247
Austria,AUT,1997,12.3139085929784,0,15.2033761336087,4.29379545658615,64.8379276286253,3.07802819430726
Austria,AUT,1998,9.17903773922375,0,15.8594169200501,4.98121981756394,66.4693257020211,3.34108388481488
Austria,AUT,1999,9.10441284464918,0,15.5050403898792,4.43454169170172,67.9267641364577,2.75218639428533
Austria,AUT,2000,11.255302802552,0,13.1125363262852,2.84263620269232,69.8734008083642,2.6706082773825
Austria,AUT,2001,13.1544041790165,0,14.3219742250315,2.97705798549135,66.2469091325921,2.90991861398136
Austria,AUT,2002,12.8768161302013,0,15.3279741705927,2.38526669521958,66.2652785556617,2.74766909366455
Austria,AUT,2003,16.3726182074806,0,19.2161385269463,3.20326350758215,57.1716267621392,3.61120195535054
Austria,AUT,2004,14.7042680958223,0,17.6809582230258,2.93794795635049,59.3433202040421,4.85891392781042
Austria,AUT,2005,13.159241397491,0,20.2040721385706,2.5446989315676,57.5232217346132,6.10355575542357
Austria,AUT,2006,14.0481006967858,0,17.1290498667437,2.63462094210577,57.2456089650965,8.26991619304499
Austria,AUT,2007,12.8568028560095,0,15.7128123760413,2.04046013486712,58.7925426418088,9.89448631495438
Austria,AUT,2008,10.7719010057494,0,17.3270932448976,1.92781540082753,59.3996497698709,9.83123866788576
Austria,AUT,2009,7.59243621448821,0,18.6124012304723,1.71301043488751,61.6683756559503,9.4713191386694
Austria,AUT,2010,9.8684016839874,0,21.1249153590249,1.87534960402744,56.470986545765,9.74033620867312
Austria,AUT,2011,11.7789696813977,0,19.9736639260021,1.62834018499486,54.989401336074,10.6420220966084
Austria,AUT,2012,9.08746907291515,0,14.1333139281036,1.08135642555669,63.753456556542,10.7757240576335
Austria,AUT,2013,9.4562354763749,0,10.3020914020139,1.07668474051123,65.132455460883,12.8923315259489
Austria,AUT,2014,7.97033238119969,0,8.77207218904181,0.978641911191898,66.5573876915087,14.4994806543755
Austria,AUT,2015,8.22660816346356,0,12.6013956575944,1.39403850201577,59.9970856337937,16.493693635348
Azerbaijan,AZE,1990,0,0,58.422598479613,34.4160331720802,7.16136834830684,0
Azerbaijan,AZE,1991,0,0,54.5586353944563,37.9445628997868,7.49680170575693,0
Azerbaijan,AZE,1992,0,0,33.1579213682133,58.0023275818449,8.83975104994181,0
Azerbaijan,AZE,1993,0,0,26.948716602803,60.3170437247389,12.7342396724581,0
Azerbaijan,AZE,1994,0,0,18.3199590233908,71.2708440043253,10.4091969722839,0
Azerbaijan,AZE,1995,0,0,18.5813189392161,72.2893686927951,9.12931236798874,0
Azerbaijan,AZE,1996,0,0,18.5813776555276,72.4176274360625,9.0009949084099,0
Azerbaijan,AZE,1997,0,0,18.5317177476835,71.2995961035875,10.1686861487289,0
Azerbaijan,AZE,1998,0,0,19.7410823424825,69.4188243138126,10.8400933437049,0
Azerbaijan,AZE,1999,0,0,19.5587588028169,72.1555897887324,8.2856514084507,0
Azerbaijan,AZE,2000,0,0,19.8459810685063,71.9503716776298,8.20364725386384,0
Azerbaijan,AZE,2001,0,0,59.388508170796,33.7532946758039,6.85819715340011,0
Azerbaijan,AZE,2002,0,0,58.2268327896904,30.9716057964815,10.8015614138281,0
Azerbaijan,AZE,2003,0,0,52.7060039462558,35.6948228882834,11.5991731654609,0
Azerbaijan,AZE,2004,0,0,59.0599705665931,28.2698675496689,12.670161883738,0
Azerbaijan,AZE,2005,0,0,61.17086393844,25.6733123469745,13.1558237145855,0
Azerbaijan,AZE,2006,0,0,64.8453734262315,24.8950821008027,10.2595444729658,0
Azerbaijan,AZE,2007,0,0,70.9067606536367,18.2725316977159,10.8207076486474,0
Azerbaijan,AZE,2008,0,0,81.735434089544,7.95176269463568,10.3128032158204,0
Azerbaijan,AZE,2009,0,0,85.122959508162,2.63408946364215,12.2323510705957,0.0105999576001696
Azerbaijan,AZE,2010,0,0,81.4537680384821,0.122928915018707,18.4179583110636,0.00534473543559594
Azerbaijan,AZE,2011,0,0,85.1483197004041,1.66551690154726,13.1861633980487,0
Azerbaijan,AZE,2012,0,0,89.8903775883069,2.18809813815904,7.92152427353402,0
Azerbaijan,AZE,2013,0,0,92.9648026034084,0.0770745910764751,6.37578145071508,0.295452599126488
Azerbaijan,AZE,2014,0,0,93.8612099644128,0.157715949530896,5.25719831769654,0.372047880944678
Azerbaijan,AZE,2015,0,,86.0823071937783,6.50923525599482,6.63075178224238,0.409105638366818
Bahrain,BHR,1971,0,0,100,0,0,0
Bahrain,BHR,1972,0,0,100,0,0,0
Bahrain,BHR,1973,0,0,100,0,0,0
Bahrain,BHR,1974,0,0,100,0,0,0
Bahrain,BHR,1975,0,0,100,0,0,0
Bahrain,BHR,1976,0,0,100,0,0,0
Bahrain,BHR,1977,0,0,100,0,0,0
Bahrain,BHR,1978,0,0,100,0,0,0
Bahrain,BHR,1979,0,0,100,0,0,0
Bahrain,BHR,1980,0,0,100,0,0,0
Bahrain,BHR,1981,0,0,100,0,0,0
Bahrain,BHR,1982,0,0,100,0,0,0
Bahrain,BHR,1983,0,0,100,0,0,0
Bahrain,BHR,1984,0,0,100,0,0,0
Bahrain,BHR,1985,0,0,100,0,0,0
Bahrain,BHR,1986,0,0,100,0,0,0
Bahrain,BHR,1987,0,0,100,0,0,0
Bahrain,BHR,1988,0,0,100,0,0,0
Bahrain,BHR,1989,0,0,100,0,0,0
Bahrain,BHR,1990,0,0,100,0,0,0
Bahrain,BHR,1991,0,0,100,0,0,0
Bahrain,BHR,1992,0,0,100,0,0,0
Bahrain,BHR,1993,0,0,100,0,0,0
Bahrain,BHR,1994,0,0,100,0,0,0
Bahrain,BHR,1995,0,0,100,0,0,0
Bahrain,BHR,1996,0,0,100,0,0,0
Bahrain,BHR,1997,0,0,100,0,0,0
Bahrain,BHR,1998,0,0,100,0,0,0
Bahrain,BHR,1999,0,0,100,0,0,0
Bahrain,BHR,2000,0,0,100,0,0,0
Bahrain,BHR,2001,0,0,100,0,0,0
Bahrain,BHR,2002,0,0,100,0,0,0
Bahrain,BHR,2003,0,0,100,0,0,0
Bahrain,BHR,2004,0,0,100,0,0,0
Bahrain,BHR,2005,0,0,100,0,0,0
Bahrain,BHR,2006,0,0,97.5572664195419,2.44273358045813,0,0
Bahrain,BHR,2007,0,0,98.8355502370323,1.16444976296774,0,0
Bahrain,BHR,2008,0,0,99.978093235191,0.021906764808973,0,0
Bahrain,BHR,2009,0,0,100,0,0,0
Bahrain,BHR,2010,0,0,100,0,0,0
Bahrain,BHR,2011,0,0,100,0,0,0
Bahrain,BHR,2012,0,0,100,0,0,0
Bahrain,BHR,2013,0,0,99.972989658898,0.0270103411020219,0,0
Bahrain,BHR,2014,0,0,99.974314754339,0.0256852456610281,0,0
Bahrain,BHR,2015,0,,99.9684033141413,0.0315966858587277,0,0
Bangladesh,BGD,1971,0,0,39.9029126213592,43.1067961165049,16.9902912621359,0
Bangladesh,BGD,1972,0,0,39.9029126213592,43.1067961165049,16.9902912621359,0
Bangladesh,BGD,1973,0,0,34.6866096866097,41.7378917378917,23.5754985754986,0
Bangladesh,BGD,1974,0,0,48.3537766300839,35.9586830213041,15.687540348612,0
Bangladesh,BGD,1975,0,0,40.5654578979717,32.6367547633682,26.7977873386601,0
Bangladesh,BGD,1976,0,0,39.287733182589,32.7868852459016,27.9253815715093,0
Bangladesh,BGD,1977,0,0,46.535677352637,30.8686659772492,22.5956566701138,0
Bangladesh,BGD,1978,0,0,43.3528616493916,33.8440739071654,22.803064443443,0
Bangladesh,BGD,1979,0,0,45.6286427976686,29.9333888426311,24.4379683597002,0
Bangladesh,BGD,1980,0,0,48.6187845303867,26.6043348916277,24.7768805779856,0
Bangladesh,BGD,1981,0,0,50.4507888805409,26.0706235912847,23.4785875281743,0
Bangladesh,BGD,1982,0,0,57.9051383399209,24.8682476943346,17.2266139657444,0
Bangladesh,BGD,1983,0,0,62.3070200990387,18.4095543256627,19.2834255752986,0
Bangladesh,BGD,1984,0,0,58.8502269288956,18.5325264750378,22.6172465960666,0
Bangladesh,BGD,1985,0,0,64.2446996466431,19.434628975265,16.3206713780919,0
Bangladesh,BGD,1986,0,0,63.1666666666667,27.4583333333333,9.375,0
Bangladesh,BGD,1987,0,0,75.6935743690711,15.0528011455164,9.25362448541257,0
Bangladesh,BGD,1988,0,0,77.5875248432961,12.0929521479896,10.3195230087143,0
Bangladesh,BGD,1989,0,0,78.8756148981026,8.1939564300773,12.9304286718201,0
Bangladesh,BGD,1990,0,0,84.2602172788412,4.3067770305225,11.4330056906363,0
Bangladesh,BGD,1991,0,0,88.1015719467956,1.76541717049577,10.1330108827086,0
Bangladesh,BGD,1992,0,0,86.5977063188667,4.45243984708792,8.94985383404542,0
Bangladesh,BGD,1993,0,0,86.6065609385184,6.78905061916142,6.60438844232023,0
Bangladesh,BGD,1994,0,0,84.6381847914963,6.70482420278005,8.65699100572363,0
Bangladesh,BGD,1995,0,0,88.0251712011845,8.53229687210809,3.44253192670738,0
Bangladesh,BGD,1996,0,0,87.1012724420429,6.45807913543664,6.44064842252048,0
Bangladesh,BGD,1997,0,0,84.5083487940631,9.42823410355878,6.06341710237814,0
Bangladesh,BGD,1998,0,0,84.5831392640894,8.70206489675516,6.71479583915541,0
Bangladesh,BGD,1999,0,0,84.9688581314879,9.26643598615917,5.76470588235294,0
Bangladesh,BGD,2000,0,0,88.7832096886691,6.46756705345254,4.74922325787838,0
Bangladesh,BGD,2001,0,0,87.5517479300828,6.73873045078197,5.70952161913524,0
Bangladesh,BGD,2002,0,0,89.2472542191267,6.73988748995446,4.01285829091883,0
Bangladesh,BGD,2003,0,0,89.4581980519481,6.74208603896104,3.79971590909091,0
Bangladesh,BGD,2004,0,0,91.1031884292833,5.86233440019447,3.03447717052222,0
Bangladesh,BGD,2005,0.616326993609861,0,90.7815631262525,5.77003062729232,2.83207925284531,0
Bangladesh,BGD,2006,0.934611086654702,0,90.9755849784972,5.55348616707866,2.53631776776946,0
Bangladesh,BGD,2007,2.38993710691824,0,89.895178197065,5.2991452991453,2.41573939687147,0
Bangladesh,BGD,2008,3.21468233093693,0,89.8123794494126,4.19662166111403,2.77631655853644,0
Bangladesh,BGD,2009,2.93729994351346,0,91.6157839524437,4.32525486187697,1.12166124216586,0
Bangladesh,BGD,2010,1.89262074037754,0,92.696739396911,3.62343711694043,1.78720274577102,0
Bangladesh,BGD,2011,1.87303241002876,0,86.660023101488,9.49199374900913,1.9749507394741,0
Bangladesh,BGD,2012,1.92743297228285,0,84.1357439973642,12.3368065565669,1.60001647378609,0
Bangladesh,BGD,2013,2.30609939759036,0,83.1494728915663,12.5978915662651,1.68298192771084,0.26355421686747
Bangladesh,BGD,2014,1.9697376667562,0,82.0109230906975,14.6996150058197,1.0529143164115,0.266809920315158
Bangladesh,BGD,2015,1.6895155140567,,80.7035976343394,16.3799969497212,0.959143210587856,0.267746691294843
Belarus,BLR,1990,0,0,52.1353033446339,47.814097050043,0.0505996053230785,0
Belarus,BLR,1991,0,0,51.8781463792436,48.0753840196205,0.0464696011359236,0
Belarus,BLR,1992,0,0,68.9799175422264,30.9748636786807,0.0452187790929645,0
Belarus,BLR,1993,0,0,71.9500134855704,27.99304743924,0.0569390751895472,0
Belarus,BLR,1994,0,0,72.006879638182,27.9326050259579,0.060515335860114,0
Belarus,BLR,1995,0,0,71.831607673168,28.0881290633277,0.0802632635042941,0
Belarus,BLR,1996,0,0,80.3818273769386,19.5507417397168,0.0674308833445718,0
Belarus,BLR,1997,0,0,86.5180181908892,13.4013892620025,0.0805925471082626,0
Belarus,BLR,1998,0,0,86.638004427039,13.242806061638,0.119189511323004,0
Belarus,BLR,1999,0,0,87.8488459797858,12.0794991703123,0.071654849901946,0
Belarus,BLR,2000,0,0,93.3297574805563,6.56679820696525,0.103444312478449,0
Belarus,BLR,2001,0,0,94.0709412281052,5.80936041176236,0.119698360132466,0
Belarus,BLR,2002,0,0,94.753553069247,5.12171152101603,0.109615966132446,0
Belarus,BLR,2003,0,0,95.8012543658692,4.07856686821647,0.10515642017501,0
Belarus,BLR,2004,0,0,95.024030759372,4.85421339314322,0.105735341236783,0.00320410124959949
Belarus,BLR,2005,0,0,96.8314976906431,3.03607764607086,0.116275314104842,0.0032298698362456
Belarus,BLR,2006,0,0,94.973436861463,4.89453333752476,0.110024834176857,0.00943070007230203
Belarus,BLR,2007,0,0,99.0386125860065,0.779163655785604,0.109962612711678,0.0471268340192906
Belarus,BLR,2008,0,0,96.889979456745,2.8732024651906,0.111275964391691,0.0970098151107053
Belarus,BLR,2009,0,0,81.7026599947327,17.8825388464577,0.144851198314459,0.200816434026863
Belarus,BLR,2010,0,0,97.1457228829345,2.37569852414386,0.128958303481874,0.243587906576873
Belarus,BLR,2011,0,0,98.2577639751553,1.22360248447205,0.130434782608696,0.298136645962733
Belarus,BLR,2012,0,0,96.7141790317868,2.56177148608721,0.227280106496964,0.327932725088477
Belarus,BLR,2013,0,0,98.4130510680166,0.568127717650046,0.43799790522741,0.406258926587742
Belarus,BLR,2014,0,0,98.0048941989348,1.09111846840363,0.348351806535195,0.374262271484094
Belarus,BLR,2015,0,,97.8669092189426,1.06214424036148,0.313948711930051,0.501731119065782
Belgium,BEL,1960,85.3550686378036,0,0.277191129883844,13.2325765575502,1.13516367476241,0
Belgium,BEL,1961,83.2678270634475,0,0.318173310874041,15.2348867677335,1.17911285794497,0
Belgium,BEL,1962,83.5565688230265,0.0227985180963237,0.210886292390995,15.280706754061,0.929039612425192,0
Belgium,BEL,1963,79.2313416967893,0.249840527322985,0.122262385711248,19.6310865405061,0.765468849670423,0
Belgium,BEL,1964,74.31755145735,0.248163106418179,0.121648581577539,24.7530533793976,0.559583475256679,0
Belgium,BEL,1965,72.3837073671441,0,0.135305370223487,26.2119162039845,1.26907105864788,0
Belgium,BEL,1966,69.0612857647474,0.0264924055104203,0.158954433062522,29.433062522077,1.32020487460261,0
Belgium,BEL,1967,63.2729728588916,0.396775146680174,1.42670212316914,33.8989489679625,1.00460090329661,0
Belgium,BEL,1968,57.962962962963,0.230536659108088,0.801209372637944,40.0831443688587,0.922146636432351,0
Belgium,BEL,1969,46.8883936224927,0.0754328818789645,4.94085376307218,47.3067032401852,0.788616492370993,0
Belgium,BEL,1970,33.6402057464863,0.186744422238967,13.2850637224388,52.0820364970678,0.805949611768175,0
Belgium,BEL,1971,26.8856996720522,0,18.575683725968,54.1354514547041,0.403165147275627,0
Belgium,BEL,1972,25.5558553696708,0.029681597409606,20.7663248785753,53.1624392876417,0.485698866702644,0
Belgium,BEL,1973,21.6791825680167,0.187122984119168,23.7030653699372,53.7239935984242,0.421026714268127,0.285608765234519
Belgium,BEL,1974,26.135557971357,0.349766034882072,25.7196199839297,46.9726331710545,0.56718816467363,0.255234674103134
Belgium,BEL,1975,21.4684697927385,16.6201185751384,21.9682493017786,39.291489048949,0.448331618403645,0.203341662991817
Belgium,BEL,1976,22.5028117904208,21.2974555949324,19.5615729049509,36.2858901173525,0.231309551599007,0.120960040744435
Belgium,BEL,1977,25.362179692334,25.4731272269517,16.0404531780068,32.1193112718428,0.47792784143037,0.527000789434381
Belgium,BEL,1978,26.5650032635139,24.7493027947546,13.2597559287169,34.470618485334,0.441068850254158,0.514250677426373
Belgium,BEL,1979,28.2150081880358,21.9766881803294,14.014064155669,34.7365379057894,0.450823620075137,0.606877950101146
Belgium,BEL,1980,29.3627921869997,23.636774594564,11.2410766419921,34.670659810514,0.52362924036089,0.565067525569306
Belgium,BEL,1981,34.874428083355,25.6917943697429,9.80000399592416,28.2911430341052,0.761223551976984,0.581406964895806
Belgium,BEL,1982,37.690583856897,31.3417903877706,4.72007683380687,25.0570250910401,0.666293168994358,0.0920404978190404
Belgium,BEL,1983,32.146368736625,46.4747729857911,7.12178758025025,13.1870674198462,0.647785767992442,0.0424145443328385
Belgium,BEL,1984,33.7995902402682,51.6725647234122,5.20208604954368,8.24362078599367,0.653753026634383,0.0447010616502142
Belgium,BEL,1985,26.5415311327965,61.5030484011447,4.23576672176896,6.65138022360867,0.510140599726266,0.0942071490783697
Belgium,BEL,1986,24.183891289634,68.3674354835911,1.68862046823207,4.33696048315718,0.595269085923535,0.20652192776939
Belgium,BEL,1987,24.1628828597558,67.3335793476343,3.3596996486274,3.59234360710447,0.688305228873522,0.2374572817559
Belgium,BEL,1988,25.1189166576285,66.7823554019925,3.94942749570041,2.66032444492648,0.556235571187307,0.291287708588339
Belgium,BEL,1989,26.3618284312993,61.6310540245525,8.03564753203642,2.54646590008523,0.456061127143861,0.29606591204749
Belgium,BEL,1990,28.2464576338701,60.7778979115689,7.68935298469243,1.86934501792523,0.378421441984863,0.411142092983554
Belgium,BEL,1991,27.026381591886,60.2098727277836,8.73205405557272,2.56511111735454,0.321692467620038,0.431264574494985
